a,sigma,k,u_hat,delta,outcome
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0102,0.01,0.2,0.2,5.74E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0105,0.01,0.2,0.2,7.48E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0108,0.01,0.2,0.2,9.27E-05,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0111,0.01,0.2,0.2,0.000110826,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0114,0.01,0.2,0.2,0.000129323,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.0117,0.01,0.2,0.2,0.000148113,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,increase
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,increase
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,increase
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,increase
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,increase
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,decrease
0.000163333,0.01,0.2,0.2,-1.27E-05,increase
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.012,0.01,0.2,0.2,0.000167168,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0123,0.01,0.2,0.2,0.000186459,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0126,0.01,0.2,0.2,0.000205963,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
0.0129,0.01,0.2,0.2,0.000225652,decrease
